CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
17599|Decima|Glassman|M|1961||67 East Pope Avenue|88822|Lewisville|51796|MN|52656|52790|603-470-4282|F: 110,000 - 129,999|7000|Glassman@company.example.com|Customer total|52772||01/01/1998||A
21155|Decima|Glassman|M|1980|single|77 Dickinson Avenue|84587|Hvidovre|51672|Copenhagen|52574|52777|144-141-6752|F: 110,000 - 129,999|9000|Glassman@company.example.com|Customer total|52772||01/01/1998||I
24711|Decima|Glassman|M|1940|married|77 North Scotts Bluff Avenue|68766|Revel|52164|Midi-Pyrenees|52663|52779|217-624-3287|F: 110,000 - 129,999|1500|Glassman@company.example.com|Customer total|52772||01/01/1998||I
28266|Decima|Glassman|M|1967||87 West Hardee Avenue|34197|Skagway|52314|AK|52533|52790|621-781-6938|F: 110,000 - 129,999|7000|Glassman@company.example.com|Customer total|52772||01/01/1998||I
31821|Decima|Glassman|M|1983|single|97 Wabash Avenue|31463|Heidelberg|51654|Baden-Wuerttemberg|52559|52776|107-360-4796|F: 110,000 - 129,999|9000|Glassman@company.example.com|Customer total|52772||01/01/1998||I
35377|Decima|Glassman|M|1941|married|97 South Larue Avenue|33396|Schwerin|52302|Mecklenburg-Vorpommern|52662|52776|325-547-9003|F: 110,000 - 129,999|1500|Glassman@company.example.com|Customer total|52772||01/01/1998||I
37155|Decima|Killman|M|1960|single|107 East Dickinson Avenue|50509|Reichelsheim|52161|Hessen|52617|52776|213-624-2958|F: 110,000 - 129,999|9000|Killman@company.example.com|Customer total|52772||01/01/1998||I
40710|Decima|Killman|M|1971|married|107 South Scotts Bluff Avenue|61224|Braunschweig|51214|Niedersachsen|52681|52776|485-781-1229|F: 110,000 - 129,999|1500|Killman@company.example.com|Customer total|52772||01/01/1998||I
44265|Decima|Killman|M|1965||117 North Hardee Avenue|58610|Fromberg|51523|MT|52659|52790|193-360-4527|F: 110,000 - 129,999|7000|Killman@company.example.com|Customer total|52772||01/01/1998||I
50302|Decima|Killman|M|1946||17 Athens Court|69499|Midland|51913|AR|52540|52790|337-781-9142|F: 110,000 - 129,999|7000|Killman@company.example.com|Customer total|52772||01/01/1998||I
35858|Decima|Killman|M|1948|single|17 North Montour Court|69656|Saarbruecken|52277|Saarland|52730|52776|353-360-3708|F: 110,000 - 129,999|9000|Killman@company.example.com|Customer total|52772||01/01/1998||I
48044|Decima|Killman|M|1943|married|27 West Carbon Boulevard|47545|Smyrna|52317|NY|52679|52790|698-547-8550|F: 110,000 - 129,999|1500|Killman@company.example.com|Customer total|52772||01/01/1998||I
1600|Decima|Killman|M|1977||37 Pope Street|70929|Weimar|52500|Thueringen|52746|52776|236-339-6558|F: 110,000 - 129,999|7000|Killman@company.example.com|Customer total|52772||01/01/1998||A
5155|Decima|Killman|M|1948|single|37 South Dickinson Street|50159|Roskilde|52174|Roskilde|52715|52777|280-470-5208|F: 110,000 - 129,999|9000|Killman@company.example.com|Customer total|52772||01/01/1998||A
8710|Decima|Killman|M|1949|married|47 West Scotts Bluff Road|37962|Fort William|51515|Scotland - Highlands and Islands|52737|52789|342-141-7600|F: 110,000 - 129,999|1500|Killman@company.example.com|Customer total|52772||01/01/1998||I
12267|Decima|Killman|M|1946||57 East Hardee Drive|63316|Benidorm|51178|Alicante|52544|52778|672-624-1510|F: 110,000 - 129,999|7000|Killman@company.example.com|Customer total|52772||01/01/1998||I
15822|Decima|Killman|M|1962|single|57 South Wabash Drive|50279|North Branch|51988|MI|52654|52790|138-781-4719|F: 110,000 - 129,999|9000|Killman@company.example.com|Customer total|52772||01/01/1998||A
19377|Decima|Killman|M|1968|married|67 North Larue Avenue|88472|Tucumcari|52381|NM|52671|52790|643-360-7321|F: 110,000 - 129,999|1500|Killman@company.example.com|Customer total|52772||01/01/1998||I
22932|Decima|Killman|M|1942||77 West Athens Avenue|37781|Dillsboro|51388|IN|52621|52790|374-547-6325|F: 110,000 - 129,999|7000|Killman@company.example.com|Customer total|52772||01/01/1998||I
26488|Decima|Killman|M|1944|single|87 Montour Avenue|58260|Lewisburg|51795|OH|52688|52790|682-339-9521|F: 110,000 - 129,999|9000|Killman@company.example.com|Customer total|52772||01/01/1998||I
30044|Decima|Killman|M|1950|married|87 South Carbon Avenue|77501|Lowndesville|51807|SC|52722|52790|501-470-8596|F: 110,000 - 129,999|1500|Killman@company.example.com|Customer total|52772||01/01/1998||I
33599|Decima|Killman|M|1969||97 West Pope Avenue|63277|Housatonic|51670|MA|52649|52790|113-141-7103|F: 110,000 - 129,999|7000|Killman@company.example.com|Customer total|52772||01/01/1998||I
49980|Calvert|Owens|M|1948|single|17 Aibonito Court|71839|King's Lynn|51729|England - Norfolk|52591|52789|669-263-4381|H: 150,000 - 169,999|7000|Owens@company.example.com|Customer total|52772||01/01/1998||I
35536|Calvert|Owens|M|1969|single|17 North Meagher Court|86668|Norwich|51995|England - Norfolk|52591|52789|633-126-7080|H: 150,000 - 169,999|10000|Owens@company.example.com|Customer total|52772||01/01/1998||I
48012|Calvert|Owens|M|1985|single|27 West Brewster Boulevard|44130|San Mateo|52290|CA|52567|52790|673-597-7353|H: 150,000 - 169,999|3000|Owens@company.example.com|Customer total|52772||01/01/1998||I
1568|Calvert|Owens|M|1947|single|37 Parke Street|91556|Leeds|51790|England - West Yorkshire|52594|52789|418-595-2776|H: 150,000 - 169,999|7000|Owens@company.example.com|Customer total|52772||01/01/1998||I
5123|Calvert|Owens|M|1951|single|37 South Cross Street|58488|Dolores|51391|CO|52569|52790|291-427-5428|H: 150,000 - 169,999|10000|Owens@company.example.com|Customer total|52772||01/01/1998||A
8678|Calvert|Owens|M|1976|single|47 West Sainte Genevieve Road|84773|Stuttgart|52331|Baden-Wuerttemberg|52559|52776|250-728-5572|H: 150,000 - 169,999|3000|Owens@company.example.com|Customer total|52772||01/01/1998||I
12235|Calvert|Owens|M|1974|single|57 East Governer Drive|55787|Montara|51919|CA|52567|52790|453-350-3298|H: 150,000 - 169,999|5000|Owens@company.example.com|Customer total|52772||01/01/1998||I
15790|Calvert|Owens|M|1946|single|57 South Trego Drive|55646|Neuss|51975|Nordrhein-Westfalen|52684|52776|634-263-3085|H: 150,000 - 169,999|15000|Owens@company.example.com|Customer total|52772||01/01/1998||I
19345|Calvert|Owens|M|1948|single|67 North Kenton Avenue|91906|Clermont-l'Herault|51329|Languedoc-Roussillon|52645|52779|514-126-9145|H: 150,000 - 169,999|5000|Owens@company.example.com|Customer total|52772||01/01/1998||I
22900|Calvert|Owens|M|1966|single|77 West Aibonito Avenue|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|409-597-9689|H: 150,000 - 169,999|5000|Owens@company.example.com|Customer total|52772||01/01/1998||I
26456|Calvert|Owens|M|1951|single|87 Meagher Avenue|51430|Ingolstadt|51680|Bayern|52561|52776|657-595-8185|H: 150,000 - 169,999|10000|Owens@company.example.com|Customer total|52772||01/01/1998||I
30012|Calvert|Owens|M|1972|single|87 South Brewster Avenue|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|591-427-6942|H: 150,000 - 169,999|3000|Owens@company.example.com|Customer total|52772||01/01/1998||I
33567|Calvert|Owens|M|1954|single|97 West Parke Avenue|66437|Asten|51075|Noord-Brabant|52682|52770|435-728-1923|H: 150,000 - 169,999|5000|Owens@company.example.com|Customer total|52772||01/01/1998||I
38902|Cameron|Kahn|M|1972|single|107 North Aiken Avenue|42178|Waldshut|52494|Baden-Wuerttemberg|52559|52776|607-712-8608|H: 150,000 - 169,999|9000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
42457|Cameron|Kahn|M|1954|single|117 East Medina Avenue|90900|Mendham|51908|NJ|52670|52790|149-523-5683|H: 150,000 - 169,999|1500|Kahn@company.example.com|Customer total|52772||01/01/1998||I
17769|Cameron|Kahn|M|1963|single|17 East Salinas Court|88822|Lewisville|51796|MN|52656|52790|626-523-9036|H: 150,000 - 169,999|7000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
46235|Cameron|Kahn|M|1982|single|27 Grady Boulevard|84587|Hvidovre|51672|Copenhagen|52574|52777|334-755-8497|H: 150,000 - 169,999|9000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
49790|Cameron|Kahn|M|1948|single|27 North Trigg Boulevard|68766|Revel|52164|Midi-Pyrenees|52663|52779|226-229-1231|H: 150,000 - 169,999|3000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
3347|Cameron|Kahn|M|1969|single|37 West Kershaw Street|34197|Skagway|52314|AK|52533|52790|206-172-2489|H: 150,000 - 169,999|7000|Kahn@company.example.com|Customer total|52772||01/01/1998||A
6902|Cameron|Kahn|M|1985|single|47 East Aiken Road|31463|Heidelberg|51654|Baden-Wuerttemberg|52559|52776|647-291-9343|H: 150,000 - 169,999|9000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
10457|Cameron|Kahn|M|1947|single|47 South Medina Road|33396|Schwerin|52302|Mecklenburg-Vorpommern|52662|52776|437-530-7844|H: 150,000 - 169,999|3000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
14013|Cameron|Kahn|M|1951|single|57 North Britnay Drive|90953|Holyrood|51667|KS|52630|52790|693-712-1489|H: 150,000 - 169,999|7000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
17568|Cameron|Kahn|M|1976|single|67 East Park Presido Avenue|37281|Danville|51379|MO|52657|52790|278-523-7713|H: 150,000 - 169,999|9000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
21124|Cameron|Kahn|M|1974|single|77 Cumberland Avenue|74673|Duncan|51402|SC|52722|52790|260-755-4130|H: 150,000 - 169,999|1500|Kahn@company.example.com|Customer total|52772||01/01/1998||I
24680|Cameron|Kahn|M|1946|single|77 North Salinas Avenue|34547|Hatfield|51652|WI|52760|52790|203-229-1274|H: 150,000 - 169,999|9000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
28235|Cameron|Kahn|M|1948|single|87 West Grady Avenue|40696|Atwood|51079|KS|52630|52790|696-172-3805|H: 150,000 - 169,999|11000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
31790|Cameron|Kahn|M|1966|single|97 Trigg Avenue|56418|Saint-Jean-Saverne|52283|Alsace|52546|52779|358-291-1897|H: 150,000 - 169,999|1500|Kahn@company.example.com|Customer total|52772||01/01/1998||I
35346|Cameron|Kahn|M|1951|single|97 South Kershaw Avenue|85551|Goodhope|51587|IL|52619|52790|567-530-4104|H: 150,000 - 169,999|7000|Kahn@company.example.com|Customer total|52772||01/01/1998||I
37124|Cameron|Kotch|M|1949|single|107 East Cumberland Avenue|70669|Aneta|51065|ND|52665|52790|395-229-4018|H: 150,000 - 169,999|3000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
40679|Cameron|Kotch|M|1955|single|107 South Salinas Avenue|36933|West Wood|52505|KY|52632|52790|204-172-7914|H: 150,000 - 169,999|7000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
44234|Cameron|Kotch|M|1951|single|117 North Grady Avenue|30331|Forestville|51512|OH|52688|52790|451-291-8298|H: 150,000 - 169,999|9000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
49991|Cameron|Kotch|M|1964|single|17 Aiken Court|50279|North Branch|51988|MI|52654|52790|438-172-2168|H: 150,000 - 169,999|9000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
35547|Cameron|Kotch|M|1970|single|17 North Medina Court|88472|Tucumcari|52381|NM|52671|52790|484-291-9899|H: 150,000 - 169,999|1500|Kotch@company.example.com|Customer total|52772||01/01/1998||I
48013|Cameron|Kotch|M|1950|single|27 West Britnay Boulevard|37781|Dillsboro|51388|IN|52621|52790|545-530-9869|H: 150,000 - 169,999|7000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
1569|Cameron|Kotch|M|1950|single|37 Park Presido Street|58260|Lewisburg|51795|OH|52688|52790|445-712-8847|H: 150,000 - 169,999|9000|Kotch@company.example.com|Customer total|52772||01/01/1998||A
5124|Cameron|Kotch|M|1952|single|37 South Cumberland Street|77501|Lowndesville|51807|SC|52722|52790|116-523-8541|H: 150,000 - 169,999|1500|Kotch@company.example.com|Customer total|52772||01/01/1998||A
8679|Cameron|Kotch|M|1971|single|47 West Salinas Road|63277|Housatonic|51670|MA|52649|52790|581-755-5776|H: 150,000 - 169,999|7000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
12236|Cameron|Kotch|M|1962|single|57 East Grady Drive|50509|Reichelsheim|52161|Hessen|52617|52776|162-229-8995|H: 150,000 - 169,999|9000|Kotch@company.example.com|Customer total|52772||01/01/1998||I
12246|Carl|Rill|M|1945|single|57 East Greene Drive|55787|Montara|51919|CA|52567|52790|321-511-6012|F: 110,000 - 129,999|3000|Rill@company.example.com|Customer total|52772||01/01/1998||I
15801|Carl|Rill|M|1981|married|57 South Ulster Drive|78558|Los Angeles|51806|CA|52567|52790|344-777-3302|F: 110,000 - 129,999|5000|Rill@company.example.com|Customer total|52772||01/01/1998||I
19356|Carl|Rill|M|1956||67 North Knox Avenue|70126|Aldridge|51050|England - West Midlands|52593|52789|585-705-4185|F: 110,000 - 129,999|10000|Rill@company.example.com|Customer total|52772||01/01/1998||I
22911|Carl|Rill|M|1958|single|77 West Alexandria City Avenue|64852|Helmond|51657|Noord-Brabant|52682|52770|525-527-1815|F: 110,000 - 129,999|3000|Rill@company.example.com|Customer total|52772||01/01/1998||I
26467|Carl|Rill|M|1953|married|87 Mifflin Avenue|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|443-305-6845|F: 110,000 - 129,999|5000|Rill@company.example.com|Customer total|52772||01/01/1998||I
30023|Carl|Rill|M|1959||87 South Bullitt Avenue|75917|Molino|51917|FL|52595|52790|232-622-5799|F: 110,000 - 129,999|10000|Rill@company.example.com|Customer total|52772||01/01/1998||I
33578|Carl|Rill|M|1941|single|97 West Perkins Avenue|61035|Ferrals-les-Montagnes|51502|Languedoc-Roussillon|52645|52779|293-646-7420|F: 110,000 - 129,999|3000|Rill@company.example.com|Customer total|52772||01/01/1998||I
38912|Carl|Rivera|M|1938|single|107 North Alexandria City Avenue|62145|Nuernberg|51996|Bayern|52561|52776|156-305-4151|F: 110,000 - 129,999|3000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
42467|Carl|Rivera|M|1976|married|117 East Mifflin Avenue|48797|Wymondham|52520|England - Norfolk|52591|52789|124-622-6084|F: 110,000 - 129,999|5000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
17869|Carl|Rivera|M|1940||17 East San Joaquin Court|85407|Kenmare|51723|Kerry|52637|52772|148-622-8302|F: 110,000 - 129,999|10000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
46245|Carl|Rivera|M|1946|single|27 Greene Boulevard|38082|Greenwich|51591|England - Greater London|52589|52789|500-646-2660|F: 110,000 - 129,999|3000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
49800|Carl|Rivera|M|1964|married|27 North Ulster Boulevard|35799|Halifax|51646|England - West Yorkshire|52594|52789|528-511-3674|F: 110,000 - 129,999|5000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
3357|Carl|Rivera|M|1949||37 West Knox Street|37631|Candler|51310|FL|52595|52790|102-777-3299|F: 110,000 - 129,999|10000|Rivera@company.example.com|Customer total|52772||01/01/1998||A
6912|Carl|Rivera|M|1970|single|47 East Alexandria City Road|61344|Pescadero|52108|CA|52567|52790|245-705-9333|F: 110,000 - 129,999|3000|Rivera@company.example.com|Customer total|52772||01/01/1998||A
10467|Carl|Rivera|M|1952|married|47 South Mifflin Road|44130|San Mateo|52290|CA|52567|52790|351-527-9569|F: 110,000 - 129,999|5000|Rivera@company.example.com|Customer total|52772||01/01/1998||A
14023|Carl|Rivera|M|1973||57 North Bullitt Drive|45704|Mackville|51890|KY|52632|52790|510-305-5989|F: 110,000 - 129,999|10000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
17578|Carl|Rivera|M|1966|single|67 East Perkins Avenue|40715|Ravensburg|52159|Baden-Wuerttemberg|52559|52776|427-622-2421|F: 110,000 - 129,999|3000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
21134|Carl|Rivera|M|1948|married|77 Dauphin Avenue|81292|Nanterre|51972|Ile-de-France|52623|52779|598-646-3588|F: 110,000 - 129,999|5000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
24690|Carl|Rivera|M|1957||77 North San Joaquin Avenue|33866|Bergen op Zoom|51181|Noord-Brabant|52682|52770|635-511-4402|F: 110,000 - 129,999|10000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
28245|Carl|Rivera|M|1984|single|87 West Greene Avenue|63736|Killarney|51728|Kerry|52637|52772|539-777-3449|F: 110,000 - 129,999|3000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
31800|Carl|Rivera|M|1975|married|97 Ulster Avenue|32855|Birmingham|51192|England - West Midlands|52593|52789|676-705-5125|F: 110,000 - 129,999|5000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
35356|Carl|Rivera|M|1963||97 South Knox Avenue|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|357-527-9911|F: 110,000 - 129,999|10000|Rivera@company.example.com|Customer total|52772||01/01/1998||I
38023|Carl|Zanis|M|1947||107 West Bullitt Avenue|31933|Barcelona|51164|Barcelona|52560|52778|455-705-1384|F: 110,000 - 129,999|10000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
41578|Carl|Zanis|M|1974|single|117 Perkins Avenue|75603|Palmdale|52102|FL|52595|52790|163-527-7216|F: 110,000 - 129,999|3000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
45133|Carl|Zanis|M|1972|married|117 South Dauphin Avenue|44581|Moerdijk|51916|Noord-Brabant|52682|52770|127-305-2376|F: 110,000 - 129,999|5000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
8980|Carl|Zanis|M|1955|married|17 Ulster Court|80841|Wolverhampton|52514|England - West Midlands|52593|52789|557-527-1166|F: 110,000 - 129,999|5000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
44535|Carl|Zanis|M|1937||17 South Knox Court|38103|Ratingen|52158|Nordrhein-Westfalen|52684|52776|114-305-6652|F: 110,000 - 129,999|10000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
48912|Carl|Zanis|M|1945|single|27 North Alexandria City Boulevard|44931|Bad Homburg|51153|Hessen|52617|52776|550-622-4985|F: 110,000 - 129,999|3000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
2468|Carl|Zanis|M|1947|married|37 East Mifflin Street|38082|Greenwich|51591|England - Greater London|52589|52789|118-646-5594|F: 110,000 - 129,999|5000|Zanis@company.example.com|Customer total|52772||01/01/1998||A
6023|Carl|Zanis|M|1939||47 Bullitt Road|52602|Blountstown|51200|FL|52595|52790|515-511-1103|F: 110,000 - 129,999|10000|Zanis@company.example.com|Customer total|52772||01/01/1998||A
9578|Carl|Zanis|M|1944|single|47 North Perkins Road|78558|Los Angeles|51806|CA|52567|52790|137-777-6323|F: 110,000 - 129,999|3000|Zanis@company.example.com|Customer total|52772||01/01/1998||A
13134|Carl|Zanis|M|1943|married|57 West Dauphin Drive|74487|Konstanz|51736|Baden-Wuerttemberg|52559|52776|429-705-1875|F: 110,000 - 129,999|5000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
16690|Carl|Zanis|M|1961||67 San Joaquin Avenue|64852|Helmond|51657|Noord-Brabant|52682|52770|419-527-5313|F: 110,000 - 129,999|10000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
20245|Carl|Zanis|M|1980|single|67 South Greene Avenue|45704|Mackville|51890|KY|52632|52790|564-305-7188|F: 110,000 - 129,999|3000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
23801|Carl|Zanis|M|1940|married|77 West Ulster Avenue|40715|Ravensburg|52159|Baden-Wuerttemberg|52559|52776|267-622-2394|F: 110,000 - 129,999|5000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
27356|Carl|Zanis|M|1967||87 East Knox Avenue|57579|Dingle|51389|Kerry|52637|52772|627-646-6059|F: 110,000 - 129,999|10000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
30911|Carl|Zanis|M|1983|single|97 Alexandria City Avenue|67843|Arbuckle|51069|CA|52567|52790|186-511-7201|F: 110,000 - 129,999|3000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
34468|Carl|Zanis|M|1941|married|97 North Mifflin Avenue|63736|Killarney|51728|Kerry|52637|52772|268-777-2266|F: 110,000 - 129,999|5000|Zanis@company.example.com|Customer total|52772||01/01/1998||I
29144|Chadwick|Stockman|M|1943|married|87 North Decatur Avenue|84381|Offenbach|52031|Hessen|52617|52776|558-382-1821|E: 90,000 - 109,999|1500|Stockman@company.example.com|Customer total|52772||01/01/1998||I
32699|Chadwick|Stockman|M|1946||97 East Santa Cruz Avenue|60994|Elba|51447|MN|52656|52790|263-630-2669|E: 90,000 - 109,999|7000|Stockman@company.example.com|Customer total|52772||01/01/1998||I
36256|Charles|Duke|M|1949||107 Gurabo Avenue|42058|Niteroi|51984|Rio de Janeiro|52713|52775|343-496-6810|F: 110,000 - 129,999|10000|Duke@company.example.com|Customer total|52772||01/01/1998||I
39811|Charles|Duke|M|1970|single|107 North Vernon Avenue|40576|Wageningen|52492|Gelderland|52610|52770|234-255-7537|F: 110,000 - 129,999|3000|Duke@company.example.com|Customer total|52772||01/01/1998||I
43367|Charles|Duke|M|1952|married|117 West Lagoon Avenue|89484|Bristol|51219|England - Avon|52588|52789|544-629-9353|F: 110,000 - 129,999|5000|Duke@company.example.com|Customer total|52772||01/01/1998||I
26869|Charles|Duke|M|1961||17 West Pittsylvania Court|51291|Geleen|51577|Limburg|52646|52770|106-629-9234|F: 110,000 - 129,999|10000|Duke@company.example.com|Customer total|52772||01/01/1998||I
47145|Charles|Duke|M|1980|single|27 East Deer Lodge Boulevard|32099|Clifden|51331|Galway|52608|52772|150-218-3946|F: 110,000 - 129,999|3000|Duke@company.example.com|Customer total|52772||01/01/1998||I
50700|Charles|Duke|M|1940|married|27 South Santa Fe Boulevard|44341|Redbridge|52160|England - Greater London|52589|52789|179-384-1818|F: 110,000 - 129,999|5000|Duke@company.example.com|Customer total|52772||01/01/1998||I
4256|Charles|Duke|M|1967||37 North Gurabo Street|83335|Purmerend|52115|Noord-Holland|52683|52770|531-467-5121|F: 110,000 - 129,999|10000|Duke@company.example.com|Customer total|52772||01/01/1998||A
7812|Charles|Duke|M|1983|single|47 East Vernon Road|85145|Schoonoord|52299|Drenthe|52579|52770|238-656-3538|F: 110,000 - 129,999|3000|Duke@company.example.com|Customer total|52772||01/01/1998||I
11367|Charles|Duke|M|1941|married|57 Lagoon Drive|42859|Assen|51074|Drenthe|52579|52770|151-496-7394|F: 110,000 - 129,999|5000|Duke@company.example.com|Customer total|52772||01/01/1998||I
14923|Charles|Duke|M|1947||57 South Apache Drive|88666|Middelburg|51912|Zeeland|52770|52770|160-255-6802|F: 110,000 - 129,999|10000|Duke@company.example.com|Customer total|52772||01/01/1998||I
18478|Charles|Duke|M|1974|single|67 West Modoc Avenue|67111|Szczecin|52337|Szczecin|52742|52786|600-629-7809|F: 110,000 - 129,999|3000|Duke@company.example.com|Customer total|52772||01/01/1998||I
4113|Charles|Duke|M|1943|married|7 South Caguas Circle|69987|Blumenau|51201|Santa Catarina|52734|52775|368-255-1783|F: 110,000 - 129,999|5000|Duke@company.example.com|Customer total|52772||01/01/1998||I
22033|Charles|Duke|M|1972|married|77 East Caguas Avenue|74102|Melbourne|51907|Victoria|52756|52774|548-218-7030|F: 110,000 - 129,999|5000|Duke@company.example.com|Customer total|52772||01/01/1998||I
25590|Charles|Duke|M|1940||77 South Pittsylvania Avenue|72513|Manchester|51896|England - Greater Manchester|52590|52789|449-384-2684|F: 110,000 - 129,999|10000|Duke@company.example.com|Customer total|52772||01/01/1998||I
29145|Charles|Duke|M|1946|single|87 North Deer Lodge Avenue|38293|Zaandam|52527|Noord-Holland|52683|52770|281-467-6848|F: 110,000 - 129,999|3000|Duke@company.example.com|Customer total|52772||01/01/1998||I
32700|Charles|Duke|M|1964|married|97 East Santa Fe Avenue|54930|Shah Alam|52307|Selangor|52738|52769|172-656-2796|F: 110,000 - 129,999|5000|Duke@company.example.com|Customer total|52772||01/01/1998||I
37145|Charles|Ness|M|1948|single|107 East Deer Lodge Avenue|55406|Hoofddorp|51669|Noord-Holland|52683|52770|270-629-4327|F: 110,000 - 129,999|3000|Ness@company.example.com|Customer total|52772||01/01/1998||I
40700|Charles|Ness|M|1949|married|107 South Santa Fe Avenue|34077|Schimmert|52297|Limburg|52646|52770|231-218-7425|F: 110,000 - 129,999|5000|Ness@company.example.com|Customer total|52772||01/01/1998||I
44255|Charles|Ness|M|1946||117 North Gurabo Avenue|72996|Scheveningen|52296|Zuid-Holland|52771|52770|423-384-9085|F: 110,000 - 129,999|10000|Ness@company.example.com|Customer total|52772||01/01/1998||I
50202|Charles|Ness|M|1973||17 Apache Court|81402|Lelystad|51793|Flevopolder|52599|52770|553-218-6269|F: 110,000 - 129,999|10000|Ness@company.example.com|Customer total|52772||01/01/1998||I
35758|Charles|Ness|M|1966|single|17 North Modoc Court|41579|Enschede|51453|Overijssel|52692|52770|441-384-5548|F: 110,000 - 129,999|3000|Ness@company.example.com|Customer total|52772||01/01/1998||I
48034|Charles|Ness|M|1948|married|27 West Caguas Boulevard|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|396-467-1914|F: 110,000 - 129,999|5000|Ness@company.example.com|Customer total|52772||01/01/1998||I
1590|Charles|Ness|M|1957||37 Pittsylvania Street|32144|Georgetown|51579|Penang|52700|52769|371-656-7490|F: 110,000 - 129,999|10000|Ness@company.example.com|Customer total|52772||01/01/1998||A
5145|Charles|Ness|M|1984|single|37 South Deer Lodge Street|52229|Kyoto|51740|Kyoto|52640|52782|219-496-3145|F: 110,000 - 129,999|3000|Ness@company.example.com|Customer total|52772||01/01/1998||A
8700|Charles|Ness|M|1975|married|47 West Santa Fe Road|59622|Nieuwegein|51983|Utrecht|52750|52770|240-255-6438|F: 110,000 - 129,999|5000|Ness@company.example.com|Customer total|52772||01/01/1998||I
12257|Charles|Ness|M|1963||57 East Gurabo Drive|43095|Renesse|52163|Zeeland|52770|52770|146-629-6860|F: 110,000 - 129,999|10000|Ness@company.example.com|Customer total|52772||01/01/1998||I
15812|Charles|Ness|M|1938|single|57 South Vernon Drive|80999|Westminster|52506|England - Greater London|52589|52789|517-218-6016|F: 110,000 - 129,999|3000|Ness@company.example.com|Customer total|52772||01/01/1998||I
19367|Charles|Ness|M|1976|married|67 North Lagoon Avenue|34427|Galway City|51571|Galway|52608|52772|274-384-9364|F: 110,000 - 129,999|5000|Ness@company.example.com|Customer total|52772||01/01/1998||I
22922|Charles|Ness|M|1946||77 West Apache Avenue|50840|Warsaw|52496|Warsaw|52765|52786|496-467-6721|F: 110,000 - 129,999|10000|Ness@company.example.com|Customer total|52772||01/01/1998||I
26478|Charles|Ness|M|1948|single|87 Modoc Avenue|39245|Brisbane|51218|Queensland|52703|52774|592-656-5422|F: 110,000 - 129,999|3000|Ness@company.example.com|Customer total|52772||01/01/1998||I
